Date,PP01,Discharge,TX01,TX02,TX04,stno
2011/8/13,4.42,58.48032407,25.24166667,29.1,22.6,C0C460
2011/8/14,2.77,46.28009259,24.89166667,29.5,22.1,C0C460
2011/8/15,0.52,37.96990741,25.78333333,29.7,23.1,C0C460
2011/8/16,0.84,34.48958333,26.05833333,31.8,22.3,C0C460
2011/8/17,1.58,31.23032407,26.47083333,31.6,22.9,C0C460
2011/8/18,0.73,31.32986111,25.8,32.3,22.6,C0C460
2011/8/19,0,29.04976852,24.90416667,30,21.5,C0C460
2011/8/20,0.37,25.6400463,25.325,29.6,22.8,C0C460
2011/8/21,8.76,31.09953704,24.1625,28.3,21.7,C0C460
2011/8/22,0.23,27.12962963,25.32916667,30.1,22.3,C0C460
2011/8/23,2.86,26.45023148,24.8625,30.1,22.3,C0C460
2011/8/24,5.25,26.28009259,23.62083333,27.8,20.7,C0C460
2011/8/25,0,27.03009259,25.49583333,29.5,21,C0C460
2011/8/26,0.66,23.23032407,26.9,30.9,23.4,C0C460
2011/8/27,0.79,22.25,26.85833333,29,23.3,C0C460
2011/8/28,22.5,27.06944444,25.93,27.8,23.8,C0C460
2011/8/29,22.42,58.56018519,25.1,26.7,24.2,C0C460
2011/8/30,21.18,52.31944444,22.98,23.2,22.6,C0C460
2011/8/31,6.28,50.03009259,24.0375,28,22,C0C460
2011/9/1,19.01,63.1400463,23.67083333,28.8,21.4,C0C460
2011/9/2,11.32,77.43055556,23.18333333,26.9,21.6,C0C460
2011/9/3,0,51.62962963,24.83333333,29.2,21.6,C0C460
2011/9/4,0,39.65972222,24.51666667,29.3,20.9,C0C460
2011/9/5,0,34.48032407,23.90416667,29,21,C0C460
2011/9/6,0,31.15972222,23.58333333,29.1,19.7,C0C460
2011/9/7,0,29.46990741,24.175,28.8,20.9,C0C460
2011/9/8,0,29.12962963,24.475,29.3,20.7,C0C460
2011/9/9,0.2,29.04976852,25.10416667,29.8,22.1,C0C460
2011/9/10,0.88,23.04976852,25.87916667,29.6,22.9,C0C460
2011/9/11,0.84,23.20023148,26.0125,30.8,22.7,C0C460
2011/9/12,0.04,19.65046296,25.05416667,28.7,22.2,C0C460
2011/9/13,3.77,20.20949074,25.4,28.6,22,C0C460
2011/9/14,5.3,22.59027778,26.6875,29.6,24.2,C0C460
2011/9/15,1.51,20.71990741,24.98333333,30.1,21.1,C0C460
2011/9/16,0,22.65046296,24.27083333,30.4,20.2,C0C460
2011/9/17,0,17.51041667,24.39583333,30.2,20.7,C0C460
2011/9/18,0,16.68981481,23.09583333,26.2,19.8,C0C460
2011/9/19,0,16.26041667,21.525,24.9,19.7,C0C460
2011/9/20,0,15.70949074,20.75,22.7,18.4,C0C460
2011/9/21,0.12,15.79976852,19.55833333,20.6,18.2,C0C460
2011/9/22,0.28,12.76041667,20.61666667,23.8,19.4,C0C460
2011/9/23,0.36,15.04050926,21.70416667,24,19.3,C0C460
2011/9/24,0.08,14.09953704,23.31666667,26.7,21,C0C460
2011/9/25,2.18,13.04976852,25.49583333,30.5,22.3,C0C460
2011/9/26,1.02,13.51967593,26.00416667,30.2,23.1,C0C460
2011/9/27,0.22,12.96990741,27.06666667,29.4,23.7,C0C460
2011/9/28,0.04,12.1099537,26.85416667,29.1,23.4,C0C460
2011/9/29,2.48,12.82986111,26.2,31.1,23,C0C460
2011/9/30,15.65,14.84953704,24.4875,29.6,21.9,C0C460
2011/10/1,49.96,58.04050926,22.50833333,25.9,19.9,C0C460
2011/10/2,101.49,140.6203704,20.36666667,21.3,19.7,C0C460
2011/10/3,89.41,589.4803241,18.50833333,19.8,17.6,C0C460
2011/10/4,2.26,211.2395833,19.58333333,21.5,17.4,C0C460
2011/10/5,0.12,112.3599537,20.8125,23.5,19.4,C0C460
2011/10/6,0.44,81.29050926,21.92083333,24.8,19.6,C0C460
2011/10/7,0.52,66.40972222,22.975,26.9,19.5,C0C460
2011/10/8,2.46,48.3599537,24.47916667,27.2,23,C0C460
2011/10/9,3.24,47.51041667,24.12916667,26.5,21.4,C0C460
2011/10/10,2.98,43.5,24.89166667,27.7,22.9,C0C460
2011/10/11,5.07,44.31018519,24.09583333,26.6,22.3,C0C460
2011/10/12,2.95,44.1400463,22.46666667,25.2,20.7,C0C460
2011/10/13,7.84,41.59953704,22.75,26.3,19.8,C0C460
2011/10/14,19.55,41.56944444,22.2125,26.4,20.4,C0C460
2011/10/15,7.89,46.04050926,20.56666667,22.8,19.8,C0C460
2011/10/16,1.36,53.15972222,21.09583333,23.3,19.5,C0C460
2011/10/17,0.12,39.84027778,20.12083333,23.3,17.4,C0C460
2011/10/18,1.6,37.84953704,19.67083333,22.3,18.3,C0C460
2011/10/19,0.24,36.37037037,19.45,22,17.6,C0C460
2011/10/20,0.12,33.15046296,20.7,23.6,18.7,C0C460
2011/10/21,0.84,32.43981481,21.2,24,19,C0C460
2011/10/22,1.14,28.43055556,20.65833333,23.9,17.2,C0C460
2011/10/23,0,28.43055556,22.12083333,27.1,19.2,C0C460
2011/10/24,0,28.01967593,22.3875,26.5,19.3,C0C460
2011/10/25,0.82,24.46990741,18.275,20.6,16.2,C0C460
2011/10/26,0.28,25.09027778,17.90416667,19.7,16,C0C460
2011/10/27,1.06,25.25,20.38333333,23.9,16.9,C0C460
2011/10/28,0.7,24.62962963,21.47916667,25.3,19.1,C0C460
2011/10/29,0.36,22.5,21.1125,25.3,18.5,C0C460
2011/10/30,0.36,20.78009259,19.56666667,22.8,17,C0C460
2011/10/31,0.2,21.31944444,20.65,22.9,18.4,C0C460
2011/11/1,2.31,20.96990741,22.725,25.5,19.4,C0C460
2011/11/2,0.48,21.93981481,22.74583333,27.9,18,C0C460
2011/11/3,2.17,21,23.4625,26.5,20,C0C460
2011/11/4,0.17,21.31944444,24.3125,27.9,20.7,C0C460
2011/11/5,0,18.76041667,22.90833333,28.3,20.3,C0C460
2011/11/6,0.04,17.90972222,23.775,27.7,18.6,C0C460
2011/11/7,5.37,19.15972222,22.94166667,25.6,19.6,C0C460
2011/11/8,12.76,21.51041667,21.69166667,24.9,19.9,C0C460
2011/11/9,24.8,25.3900463,18.65833333,20.4,16.8,C0C460
2011/11/10,70.86,81.20949074,16.83333333,17.8,16.3,C0C460
2011/11/11,24.22,135.5497685,17.69583333,19.3,16.4,C0C460
2011/11/12,0.29,80.70023148,18.92916667,22.1,17.2,C0C460
2011/11/13,0.94,54.92013889,18.6625,21.3,17.7,C0C460
2011/11/14,0.78,43.81018519,20.2125,21.7,17.6,C0C460
2011/11/15,3.82,39.15972222,19.76666667,22.7,18.4,C0C460
2011/11/16,0.41,41.56944444,22.22083333,26,18.1,C0C460
2011/11/17,6.83,39.28009259,20.74166667,21.9,19.2,C0C460
2011/11/18,0.14,35.1400463,21.69583333,24,19.9,C0C460
2011/11/19,43.57,70.06018519,20.37916667,24.8,17,C0C460
2011/11/20,13.12,100.849537,16.6,18.9,14.8,C0C460
2011/11/21,0.04,62.18981481,18.2,19.9,16,C0C460
2011/11/22,0,48.21990741,18.74583333,23.1,16.1,C0C460
2011/11/23,3.15,42.62037037,16.26666667,18.9,13.9,C0C460
2011/11/24,0.22,41.65972222,16.45416667,18.5,14.7,C0C460
2011/11/25,0,33.98958333,18.58333333,21.6,15.6,C0C460
2011/11/26,0,30.06018519,19.05,20.6,17.5,C0C460
2011/11/27,0.11,33.23032407,18.925,20.6,16.8,C0C460
2011/11/28,0.04,28.73032407,20.17916667,24.2,17,C0C460
2011/11/29,0.16,25.03009259,20.125,24.1,17.1,C0C460
2011/11/30,1.05,25.09953704,19.625,23.1,16.7,C0C460
2011/12/1,2.99,25.54050926,14.4625,16.7,12.2,C0C460
2011/12/2,3.59,29.09027778,10.94583333,12.2,9.8,C0C460
2011/12/3,0.39,24.90046296,11.79583333,13.7,10,C0C460
2011/12/4,0,20.37962963,15.875,18.9,12.5,C0C460
2011/12/5,34.47,32.29050926,16.07826087,17.5,14.9,C0C460
2011/12/6,3,42.34027778,20.6,24.2,15.9,C0C460
2011/12/7,0.43,28.51967593,20.85416667,25.7,18,C0C460
2011/12/8,1.33,28.30439815,15,18.1,11.8,C0C460
2011/12/9,13.13,36.65046296,11.15833333,12.8,9.8,C0C460
2011/12/10,1.08,35.09027778,12.52083333,15.4,9.9,C0C460
2011/12/11,1.44,30.95949074,13.34166667,16.6,10,C0C460
2011/12/12,2.68,25.68981481,16.51666667,18.5,13.4,C0C460
2011/12/13,1.48,32.1400463,17.76666667,20.3,15.7,C0C460
2011/12/14,9.02,32.18981481,16.9875,18.1,16.1,C0C460
2011/12/15,4.91,29.57986111,14.9625,16.9,13,C0C460
2011/12/16,1.36,30.93981481,11.16666667,12.7,9.7,C0C460
2011/12/17,0.5,32.09027778,11.90416667,13.7,9.8,C0C460
2011/12/18,0.42,27.54050926,13.93333333,18.3,10.8,C0C460
2011/12/19,1.54,27.31018519,15.40833333,18.4,13.2,C0C460
2011/12/20,0.04,26.43055556,15.97916667,18.1,14.2,C0C460
2011/12/21,0.94,27.43981481,14.99166667,16.1,14.2,C0C460
2011/12/22,2.27,27.70023148,13.25884559,15.779971,11.38019015,C0C460
2011/12/23,0.42,27.06944444,10.02,10.7,9.2,C0C460
2011/12/24,0.46,24.04050926,7.579166667,8.3,6.3,C0C460
2011/12/25,0.33,26.82986111,10.95,13.7,8.1,C0C460
2011/12/26,0.81,22.57986111,13.59583333,15.3,12.5,C0C460
2011/12/27,0.4,22.53009259,14.90416667,18.6,12.2,C0C460
2011/12/28,0.1,18.96990741,14.725,18.2,12.9,C0C460
2011/12/29,0.62,20.92013889,14.75416667,17.5,12.1,C0C460
2011/12/30,2.62,22.04050926,13.2125,14.8,11.7,C0C460
2011/12/31,2.86,18.98958333,12.10416667,13.1,11,C0C460
2012/1/1,0.32,17.01041667,11.65,13.1,10.5,C0C460
2012/1/2,0.5,18.01967593,12.05833333,14.7,9.6,C0C460
2012/1/3,0.24,18.90046296,13.62083333,18.1,9.9,C0C460
2012/1/4,0.96,16.48032407,7.195833333,9.2,5.8,C0C460
2012/1/5,11.21,16.76967593,9.266666667,12.6,7.4,C0C460
2012/1/6,31.21,42.37037037,12.45,13.6,10.6,C0C460
2012/1/7,1.13,43.48958333,14.96666667,18,13,C0C460
2012/1/8,0.44,33.82986111,15.72083333,18.9,13.8,C0C460
2012/1/9,0.52,23.62037037,14.62916667,16.2,13,C0C460
2012/1/10,0.2,26.18981481,14.10416667,17.3,12.5,C0C460
2012/1/11,0.6,24.01967593,12.02083333,12.9,11.2,C0C460
2012/1/12,0.22,18.43055556,15.34583333,19.1,12.9,C0C460
2012/1/13,0.31,18.68055556,15.1375,17.8,13.3,C0C460
2012/1/14,0.08,20.46990741,17.39166667,20.8,14.7,C0C460
2012/1/15,0.7,19.73032407,15.1125,17,14,C0C460
2012/1/16,35.39,38.12037037,11.95833333,13.8,10.5,C0C460
2012/1/17,0.09,37.01967593,13.8375,19.5,9.2,C0C460
2012/1/18,0,30.45949074,16.32083333,20.3,13.5,C0C460
2012/1/19,0.04,22.32986111,14.8125,20.2,12.5,C0C460
2012/1/20,0.16,22,13.05833333,15.7,11.2,C0C460
2012/1/21,0.75,19.46990741,13.02083333,15.9,11.9,C0C460
2012/1/22,26.17,31.68981481,10.3,12.4,8.4,C0C460
2012/1/23,13.75,58.82986111,9.154166667,10.9,7.2,C0C460
2012/1/24,15.77,53.57986111,10.87916667,13.4,9.6,C0C460
2012/1/25,8.11,53.09027778,8.145833333,9.4,7.2,C0C460
2012/1/26,3.45,52.01967593,11.21666667,15.1,8.1,C0C460
2012/1/27,0,43.68981481,13.125,17.3,10.1,C0C460
2012/1/28,0,35.62037037,13.4375,15.3,11.1,C0C460
2012/1/29,0.4,30,12.8,13.7,12.4,C0C460
2012/1/30,0.26,29.68981481,12.48333333,14.6,11.1,C0C460
2012/1/31,0.89,29.01967593,10.59166667,12,8.5,C0C460
2012/2/1,0.6,25.98032407,12.35833333,16.1,8.5,C0C460
2012/2/2,1.33,23.51157407,12.0625,16,10.2,C0C460
2012/2/3,2.06,23.92013889,10.11666667,12.2,9.5,C0C460
2012/2/4,0.33,26.04050926,15.05,21.1,10.5,C0C460
2012/2/5,0,21.20949074,17.18333333,21.6,12.8,C0C460
2012/2/6,0,23.01967593,18.65,24.4,15.7,C0C460
2012/2/7,17.25,28.98032407,9.9375,15.9,6.5,C0C460
2012/2/8,11.22,25.73032407,7.279166667,8.6,6.2,C0C460
2012/2/9,1.52,31.79976852,10.3,12.7,6.9,C0C460
2012/2/10,0.16,26.31018519,12.00416667,13.5,10.5,C0C460
2012/2/11,0.08,26.09953704,12.94583333,15.9,11.3,C0C460
2012/2/12,0.04,23.06018519,16.50416667,22.9,10.4,C0C460
2012/2/13,0,20.81944444,16.97083333,22.2,11.8,C0C460
2012/2/14,0,20.01967593,18.9125,24.7,14.2,C0C460
2012/2/15,0.08,19.26967593,14.93333333,16.8,13.8,C0C460
2012/2/16,2.89,20.26967593,12.45833333,13.7,11.3,C0C460
2012/2/17,0.7,17.71990741,10.22083333,11.4,8.4,C0C460
2012/2/18,0.42,14.8599537,8.6875,10.2,7.5,C0C460
2012/2/19,0.16,18.23958333,11.42083333,14.2,8.2,C0C460
2012/2/20,0.04,19.67013889,16.8,20.9,14.1,C0C460
2012/2/21,0,15.98032407,17,21.2,13,C0C460
2012/2/22,0,16.56944444,18.93333333,24.4,15.1,C0C460
2012/2/23,17.35,22.01041667,17.45833333,21,16,C0C460
2012/2/24,81.54,167.4097222,15.37083333,17.4,14.7,C0C460
2012/2/25,16.18,95.90046296,12.56666667,15,9.8,C0C460
2012/2/26,20.89,102.4699074,9.675,10.6,8.9,C0C460
2012/2/27,4.82,92.20949074,10.9125,13,9.5,C0C460
2012/2/28,23.97,88.73032407,10.79583333,13.5,9,C0C460
2012/2/29,1.66,86.62962963,14.34166667,20.6,9.3,C0C460
2012/3/1,0,64.54976852,17.45,23,13,C0C460
2012/3/2,0.04,54.81944444,18.14166667,24,15,C0C460
2012/3/3,0.2,43.76041667,16.39166667,19.5,13.6,C0C460
2012/3/4,0,39.09953704,18.07916667,24.2,13.6,C0C460
2012/3/5,0.16,36.17013889,18.79166667,25.8,14.1,C0C460
2012/3/6,0,33.12037037,19.8625,25,15.4,C0C460
2012/3/7,0.04,32.79976852,13.1,14.2,12.3,C0C460
2012/3/8,0.68,27.68055556,12.80833333,16,11.3,C0C460
2012/3/9,11.54,30.04976852,10.86666667,14.3,9,C0C460
2012/3/10,13.15,36.31944444,9.4125,10.4,8.3,C0C460
2012/3/11,11.79,34.37962963,9.8,10.9,9.1,C0C460
2012/3/12,13.32,40.34953704,12.3875,17.1,9.7,C0C460
2012/3/13,9.37,45.20949074,12.22083333,13.9,10.8,C0C460
2012/3/14,6.66,50.59953704,14.11666667,16.4,12.7,C0C460
2012/3/15,0,42.93055556,16.6125,22.6,12.8,C0C460
2012/3/16,0,37.56944444,20.11666667,25.7,15.5,C0C460
2012/3/17,0,31.67013889,21.3625,26.2,17.7,C0C460
2012/3/18,0.12,32.34953704,20.475,25.9,17.7,C0C460
2012/3/19,0.08,28.12962963,16.47916667,20,13.4,C0C460
2012/3/20,0,26.70023148,15.11666667,18.7,13.6,C0C460
2012/3/21,0.16,23.23958333,16.84166667,21.3,13.1,C0C460
2012/3/22,0,23.95023148,19.28333333,25.3,13.9,C0C460
2012/3/23,0.3,24.40972222,18.6625,26.2,10.1,C0C460
2012/3/24,4.83,21.20023148,7.883333333,9.2,6.9,C0C460
2012/3/25,0,20.62037037,13.24583333,17.2,8.4,C0C460
2012/3/26,0,20.37962963,16.36666667,21.7,11.9,C0C460
2012/3/27,0,18.59953704,18.30416667,24.5,14,C0C460
2012/3/28,0,17.75,18.95,24.4,15,C0C460
2012/3/29,0,15.25,18.15833333,22.5,15.6,C0C460
2012/3/30,0,18.12037037,19.2375,24.9,15.1,C0C460
2012/3/31,6.72,22.11226852,15,19.1,11.5,C0C460
2012/4/1,0,17.1099537,17.53333333,21.5,14.7,C0C460
2012/4/2,0,13.48032407,18.8375,24.1,14.1,C0C460
2012/4/3,0.04,15.48958333,19.15,24,15,C0C460
2012/4/4,0,17.71990741,19.27083333,25.7,15.5,C0C460
2012/4/5,4.35,14.87962963,16.58333333,18.1,16.1,C0C460
2012/4/6,11.33,14.95949074,15.27916667,16.8,13,C0C460
2012/4/7,2.16,18.62962963,17.60833333,19.4,14.1,C0C460
2012/4/8,0.35,19.04050926,18.67083333,21.4,17.3,C0C460
2012/4/9,7.3,13.26041667,18.58636364,20.2,17.3,C0C460
2012/4/10,0,15.93981481,21.96666667,27,19,C0C460
2012/4/11,7.85,17.15972222,22.53333333,27.2,19,C0C460
2012/4/12,0.08,17.23032407,21.94583333,26.6,18.7,C0C460
2012/4/13,0,13.23958333,22.27916667,26.7,18.6,C0C460
2012/4/14,0,14.5,20.6375,24.5,19.3,C0C460
2012/4/15,4.19,14.18981481,20.65,21.5,19.5,C0C460
2012/4/16,29.71,38.5,17.57083333,19.8,14.9,C0C460
2012/4/17,0.67,25.65046296,16.85,19.9,14.2,C0C460
2012/4/18,18.14,27.79976852,19.89583333,24.2,17.5,C0C460
2012/4/19,7.65,37.28009259,20.5125,23,18.7,C0C460
2012/4/20,1.33,29.45023148,21.92916667,26.2,19,C0C460
2012/4/21,14.76,29.78009259,21.64583333,27.1,19.3,C0C460
2012/4/22,7.72,42.84027778,19.67916667,21.1,17.7,C0C460
2012/4/23,7.31,41.8599537,21.3875,27.2,19,C0C460
2012/4/24,2.11,37.1099537,22.75416667,28.8,20.4,C0C460
2012/4/25,0.75,25.1099537,23.77916667,30.2,20.9,C0C460
2012/4/26,59.32,99.11689815,17,21.6,14.8,C0C460
2012/4/27,25.39,136.2094907,18.30416667,20,17.2,C0C460
2012/4/28,6.91,88.95949074,20.94583333,25.2,18,C0C460
2012/4/29,11.35,62.8900463,22.17916667,28.2,19.6,C0C460
2012/4/30,1.4,51.78009259,24.6125,29.7,20.5,C0C460
2012/5/1,0,46.01967593,25.60833333,31.3,22,C0C460
2012/5/2,14.77,39,24.025,30.3,19.8,C0C460
2012/5/3,13.37,48.31944444,21.24583333,24.5,19.6,C0C460
2012/5/4,20.47,65.23032407,19.0375,20.3,18,C0C460
2012/5/5,0,66.90972222,20.50416667,26,17.2,C0C460
2012/5/6,0,46.12037037,22.0875,28.4,16.5,C0C460
2012/5/7,0,38.37962963,23.04583333,28.1,18.9,C0C460
2012/5/8,0.3,31.95949074,24.44583333,29.4,18.6,C0C460
2012/5/9,11.58,32.29976852,23.32916667,27.6,20.1,C0C460
2012/5/10,9.51,38.29050926,20.475,22.8,19.1,C0C460
2012/5/11,9.32,33.23958333,21.85,26.5,19.1,C0C460
2012/5/12,7.44,45.75,22.71666667,27.7,20.4,C0C460
2012/5/13,0.11,32.01041667,23.52083333,27.5,19.9,C0C460
2012/5/14,0,32.06018519,25.11666667,30.1,20.5,C0C460
2012/5/15,22.14,40.81018519,24.47083333,31,21.1,C0C460
2012/5/16,14.62,54.76041667,22.525,25.6,20.8,C0C460
2012/5/17,20.13,65.81944444,20.48333333,23.8,17.1,C0C460
2012/5/18,22.41,64.37037037,21.4,26.7,18.5,C0C460
2012/5/19,13.34,80.37037037,22.1,24.9,19.8,C0C460
2012/5/20,27.19,112.1296296,20.65833333,21.4,19.3,C0C460
2012/5/21,0.6,91.14930556,20.6625,23.2,17.6,C0C460
2012/5/22,0.04,67.06018519,20.66666667,25.3,16.4,C0C460
2012/5/23,0.2,51.06018519,22.26666667,27.4,19.7,C0C460
2012/5/24,0,41.84027778,22.85416667,27.1,19.9,C0C460
2012/5/25,0.37,38.87962963,22.81666667,27.9,19.4,C0C460
2012/5/26,0.42,37.04050926,23.52916667,29.2,19.8,C0C460
2012/5/27,22.73,38.68055556,23.13333333,27.2,20.8,C0C460
2012/5/28,62.07,91.98958333,22.0125,23.6,21.1,C0C460
2012/5/29,8.17,116.9097222,23.77083333,28.3,20.3,C0C460
2012/5/30,9.8,96.65972222,23.76666667,28,21.9,C0C460
2012/5/31,8.88,97.15046296,21.3125,22.8,20.2,C0C460
2012/6/1,0.16,73.31018519,23.175,27.6,19.8,C0C460
2012/6/2,0.62,73.30902778,21.8375,23.8,20.8,C0C460
2012/6/3,6.48,55.36921296,22.71666667,25.5,20.2,C0C460
2012/6/4,7.6,62.46990741,23.00416667,25.4,21.3,C0C460
2012/6/5,1.2,55.68981481,23.79166667,28.2,21.7,C0C460
2012/6/6,3.92,48.62962963,24.76666667,28.6,20.5,C0C460
2012/6/7,0.13,42.70023148,26.25833333,31,21.9,C0C460
2012/6/8,4.22,40.98032407,26.32083333,30.1,23.1,C0C460
2012/6/9,18.14,44.03009259,25.125,30.3,22.5,C0C460
2012/6/10,7.1,51.56944444,25.8875,30,23,C0C460
2012/6/11,23.64,70.83912037,25.46666667,29.1,22.2,C0C460
2012/6/12,214.68,772.4895833,22.5375,23.9,21.3,C0C460
2012/6/13,28.78,462.9594907,22.86666667,25.8,21.2,C0C460
2012/6/14,25.29,284.4594907,23.1,26.4,21.9,C0C460
2012/6/15,25.36,262.9201389,23.61666667,27.1,21.6,C0C460
2012/6/16,31.04,277.4201389,22.96666667,25.3,22.1,C0C460
2012/6/17,0.14,201.7997685,25.23333333,29.5,21.9,C0C460
2012/6/18,6.25,151.9502315,24.17916667,29.4,21.8,C0C460
2012/6/19,14.2,130.1597222,23.46666667,26.9,21.8,C0C460
2012/6/20,20.85,119.4201389,22.85416667,25.1,21.3,C0C460
2012/6/21,17.28,133.6203704,21.83333333,23,20.6,C0C460
2012/6/22,5.69,129.8993056,24.07916667,27.8,21.4,C0C460
2012/6/23,0.07,110.6597222,24.90833333,28.9,22.6,C0C460
2012/6/24,0.1,90.79050926,25.40833333,30.5,22.4,C0C460
2012/6/25,0.94,80.51967593,24.94166667,30.1,22.5,C0C460
2012/6/26,6.54,76.51967593,24.75,29.4,22.5,C0C460
2012/6/27,8.44,79.96990741,24.3375,30.6,21.6,C0C460
2012/6/28,0,71.73958333,26.49166667,31.8,21.4,C0C460
2012/6/29,2.11,61.15972222,24.75,27.7,23.2,C0C460
2012/6/30,2.31,61.39930556,24.97916667,29.1,23.2,C0C460
2012/7/1,4.75,57.79976852,25.25833333,29.6,22.5,C0C460
2012/7/2,0,52.04976852,24.77083333,28.8,22.3,C0C460
2012/7/3,0,45.67013889,26.1,30.8,22.2,C0C460
2012/7/4,0,44.6400463,25.95416667,31.1,22.7,C0C460
2012/7/5,0.12,40.04050926,25.52916667,30.3,22.3,C0C460
2012/7/6,1.23,36.78009259,25.34583333,30.2,23,C0C460
2012/7/7,0.89,38.3900463,25.16666667,28.8,21.9,C0C460
2012/7/8,5.57,35.59953704,26.35416667,31.7,22.2,C0C460
2012/7/9,0.98,34.1099537,27.0875,31.7,22.3,C0C460
2012/7/10,2.79,32,27.0125,31.4,23.7,C0C460
2012/7/11,17.62,31.56944444,26.8875,32.6,22.6,C0C460
2012/7/12,0.1,36.20949074,26.54166667,32.4,22.6,C0C460
2012/7/13,0,29.29976852,26.48333333,32.1,22.4,C0C460
2012/7/14,0,27.65972222,26.65,32.2,22.1,C0C460
2012/7/15,8.01,28.07638889,25.35416667,29.9,22.4,C0C460
2012/7/16,16.5,35.68055556,24.67916667,29.9,22.2,C0C460
2012/7/17,14.02,41.98958333,24.56363636,30.6,22.5,C0C460
2012/7/18,3.98,32.68055556,25.54166667,28.3,21.6,C0C460
2012/7/19,0,29.75,26.10833333,30.4,23.3,C0C460
2012/7/20,0,26.59953704,27.49583333,32.3,23,C0C460
2012/7/21,0,25.51967593,27.02916667,32.8,22.3,C0C460
2012/7/22,0,22.98032407,25.55833333,28.8,23.8,C0C460
2012/7/23,2.43,22.65046296,26.27916667,30.9,22.8,C0C460
2012/7/24,0,22.40046296,26.6875,30.5,23.3,C0C460
2012/7/25,5.1,20.55902778,25.25833333,28.5,22.5,C0C460
2012/7/26,19.24,32.23958333,23.525,27.5,22,C0C460
2012/7/27,0.17,31.18981481,24.88333333,28.5,22.1,C0C460
2012/7/28,0.04,23.68055556,24.825,30.4,22,C0C460
2012/7/29,0,20.93981481,26.3375,30.4,21,C0C460
2012/7/30,26.63,22.12962963,25.23333333,28.1,22.9,C0C460
2012/7/31,160.22,364.7199074,23.89166667,25.8,22.6,C0C460
2012/8/1,265.67,1119,23.32083333,25.7,21.8,C0C460
2012/8/2,391,3162.650463,23.09166667,24.4,22.3,C0C460
2012/8/3,2.32,829.099537,24.87916667,29.2,21.9,C0C460
2012/8/4,8.9,386.2604167,24.6375,30.2,22.8,C0C460
2012/8/5,9.22,272.7800926,23.8,25.9,21.9,C0C460
2012/8/6,3.83,210.2604167,23.7125,27.7,22,C0C460
2012/8/7,7.28,174.4398148,25.50416667,29.4,22.2,C0C460
2012/8/8,0.37,144.650463,27.20416667,32.7,22.8,C0C460
2012/8/9,24.63,135.599537,25.2375,30.3,22.8,C0C460
2012/8/10,0,125.6203704,25.85,30.1,23.1,C0C460
2012/8/11,3.39,102.4398148,25.44166667,30.4,22.9,C0C460
2012/8/12,22.39,108.3101852,24.07083333,28.6,21.8,C0C460
2012/8/13,0.14,110.3194444,24.65833333,28.8,21.9,C0C460
2012/8/14,0,89.25,25.22083333,28,21.7,C0C460
2012/8/15,0.15,79.3599537,27.6,31,25,C0C460
2012/8/16,10.93,74,25.825,28.7,23.5,C0C460
2012/8/17,24.04,77.57986111,23.675,27.9,22.4,C0C460
2012/8/18,3.77,94.59953704,24.9,28.3,23,C0C460
2012/8/19,1.12,70.70023148,25.46666667,30.4,22.4,C0C460
2012/8/20,0,62.98032407,25.55833333,30.5,21.9,C0C460
2012/8/21,0.85,59.3599537,24.74583333,30,20.8,C0C460
2012/8/22,19.46,64.51041667,24.35833333,29.4,20.8,C0C460
2012/8/23,34.67,122.6296296,24.57083333,28.4,22.2,C0C460
2012/8/24,45.9,214.4305556,25.41666667,27.3,23.1,C0C460
2012/8/25,2.63,140.2094907,26.32083333,29.9,24.1,C0C460
2012/8/26,17.23,117.9201389,23.62916667,27.6,22.1,C0C460
2012/8/27,16.05,117.9699074,25.00833333,28.9,21.6,C0C460
2012/8/28,43.52,137.25,24.15416667,26.2,23.3,C0C460
2012/8/29,3.35,150.1400463,25.05,27.8,23.2,C0C460
2012/8/30,29.52,154.5601852,23.325,27.4,21.3,C0C460
2012/8/31,19.46,148.5798611,22.85416667,28.9,20.7,C0C460
2012/9/1,4,144.6296296,22.80833333,27.4,20.4,C0C460
2012/9/2,0.6,106.6099537,23.64166667,28,20,C0C460
2012/9/3,10.99,96.56944444,23.05833333,27.4,20.8,C0C460
2012/9/4,0.33,80.06944444,24.60416667,28.6,21.6,C0C460
2012/9/5,0.5,69.8900463,25.50416667,29.4,22,C0C460
2012/9/6,1.19,67.31944444,25.97083333,30.4,22.9,C0C460
2012/9/7,1.19,62.45949074,25.35416667,29.8,22.6,C0C460
2012/9/8,0.04,56.62037037,25.40833333,29.1,22.8,C0C460
2012/9/9,0,50.70949074,25.6125,30.6,22.4,C0C460
2012/9/10,0,48.06944444,25.59166667,30.3,21.6,C0C460
2012/9/11,0.4,42.6099537,25.20833333,29.4,22.8,C0C460
2012/9/12,0.14,40.81944444,25.00416667,29,22.5,C0C460
2012/9/13,0.28,37.79050926,24.54583333,28.8,22.1,C0C460
2012/9/14,32.83,74.62037037,22.825,26.7,20.7,C0C460
2012/9/15,39.68,205.7395833,20.425,21.2,19.5,C0C460
2012/9/16,3.65,115.3900463,19.9375,23.8,18.7,C0C460
2012/9/17,0,66.15046296,20.4375,25.1,17.4,C0C460
2012/9/18,0,54.21990741,21.17083333,24.8,17.8,C0C460
2012/9/19,1.75,49.71990741,21.17083333,23.4,19.1,C0C460
2012/9/20,0.16,44.56944444,22.0125,25.5,19.8,C0C460
